org_id,img_id,File,split0,split1,split2,split3,split4
14,org14_wt2D_d10_LabA,org14_wt2D_d10_LabA.jpg,test,val,train,val,train
14,org14_wt2D_d10_LabB,org14_wt2D_d10_LabB.tif,test,val,train,val,train
14,org14_wt2D_d12_LabA_after_embedding,org14_wt2D_d12_LabA_after_embedding.jpg,test,val,train,val,train
14,org14_wt2D_d12_LabA_before_embedding,org14_wt2D_d12_LabA_before_embedding.jpg,test,val,train,val,train
14,org14_wt2D_d12_LabB_after_embedding,org14_wt2D_d12_LabB_after_embedding.tif,test,val,train,val,train
14,org14_wt2D_d12_LabB_before_embedding,org14_wt2D_d12_LabB_before_embedding.tif,test,val,train,val,train
14,org14_wt2D_d16_LabA,org14_wt2D_d16_LabA.jpg,test,val,train,val,train
14,org14_wt2D_d16_LabB,org14_wt2D_d16_LabB.tif,test,val,train,val,train
14,org14_wt2D_d19_LabA,org14_wt2D_d19_LabA.jpg,test,val,train,val,train
14,org14_wt2D_d19_LabB,org14_wt2D_d19_LabB.tif,test,val,train,val,train
14,org14_wt2D_d22_LabA,org14_wt2D_d22_LabA.jpg,test,val,train,val,train
14,org14_wt2D_d22_LabB,org14_wt2D_d22_LabB.tif,test,val,train,val,train
14,org14_wt2D_d25_LabA,org14_wt2D_d25_LabA.jpg,test,val,train,val,train
14,org14_wt2D_d25_LabB,org14_wt2D_d25_LabB.tif,test,val,train,val,train
14,org14_wt2D_d30_LabA,org14_wt2D_d30_LabA.jpg,test,val,train,val,train
14,org14_wt2D_d30_LabB,org14_wt2D_d30_LabB.tif,test,val,train,val,train
15,org15_wt2D_d02_LabA,org15_wt2D_d02_LabA.jpg,train,test,val,val,train
15,org15_wt2D_d02_LabB,org15_wt2D_d02_LabB.tif,train,test,val,val,train
15,org15_wt2D_d05_LabA,org15_wt2D_d05_LabA.jpg,train,test,val,val,train
15,org15_wt2D_d05_LabB,org15_wt2D_d05_LabB.tif,train,test,val,val,train
15,org15_wt2D_d08_LabA,org15_wt2D_d08_LabA.jpg,train,test,val,val,train
15,org15_wt2D_d08_LabB,org15_wt2D_d08_LabB.tif,train,test,val,val,train
15,org15_wt2D_d10_LabA,org15_wt2D_d10_LabA.jpg,train,test,val,val,train
15,org15_wt2D_d10_LabB,org15_wt2D_d10_LabB.tif,train,test,val,val,train
15,org15_wt2D_d12_LabA_after_embedding,org15_wt2D_d12_LabA_after_embedding.jpg,train,test,val,val,train
15,org15_wt2D_d12_LabA_before_embedding,org15_wt2D_d12_LabA_before_embedding.jpg,train,test,val,val,train
15,org15_wt2D_d12_LabB_after_embedding,org15_wt2D_d12_LabB_after_embedding.tif,train,test,val,val,train
15,org15_wt2D_d12_LabB_before_embedding,org15_wt2D_d12_LabB_before_embedding.tif,train,test,val,val,train
15,org15_wt2D_d16_LabA,org15_wt2D_d16_LabA.jpg,train,test,val,val,train
15,org15_wt2D_d16_LabB,org15_wt2D_d16_LabB.tif,train,test,val,val,train
15,org15_wt2D_d19_LabA,org15_wt2D_d19_LabA.jpg,train,test,val,val,train
15,org15_wt2D_d19_LabB,org15_wt2D_d19_LabB.tif,train,test,val,val,train
15,org15_wt2D_d22_LabA,org15_wt2D_d22_LabA.jpg,train,test,val,val,train
15,org15_wt2D_d22_LabB,org15_wt2D_d22_LabB.tif,train,test,val,val,train
15,org15_wt2D_d25_LabA,org15_wt2D_d25_LabA.jpg,train,test,val,val,train
15,org15_wt2D_d25_LabB,org15_wt2D_d25_LabB.tif,train,test,val,val,train
15,org15_wt2D_d30_LabA,org15_wt2D_d30_LabA.jpg,train,test,val,val,train
15,org15_wt2D_d30_LabB,org15_wt2D_d30_LabB.tif,train,test,val,val,train
16,org16_wt2D_d02_LabA,org16_wt2D_d02_LabA.jpg,val,val,val,test,train
16,org16_wt2D_d02_LabB,org16_wt2D_d02_LabB.tif,val,val,val,test,train
16,org16_wt2D_d05_LabA,org16_wt2D_d05_LabA.jpg,val,val,val,test,train
16,org16_wt2D_d05_LabB,org16_wt2D_d05_LabB.tif,val,val,val,test,train
16,org16_wt2D_d08_LabA,org16_wt2D_d08_LabA.jpg,val,val,val,test,train
16,org16_wt2D_d08_LabB,org16_wt2D_d08_LabB.tif,val,val,val,test,train
16,org16_wt2D_d10_LabA,org16_wt2D_d10_LabA.jpg,val,val,val,test,train
16,org16_wt2D_d10_LabB,org16_wt2D_d10_LabB.tif,val,val,val,test,train
16,org16_wt2D_d12_LabA_after_embedding,org16_wt2D_d12_LabA_after_embedding.jpg,val,val,val,test,train
16,org16_wt2D_d12_LabA_before_embedding,org16_wt2D_d12_LabA_before_embedding.jpg,val,val,val,test,train
16,org16_wt2D_d12_LabB_after_embedding,org16_wt2D_d12_LabB_after_embedding.tif,val,val,val,test,train
16,org16_wt2D_d12_LabB_before_embedding,org16_wt2D_d12_LabB_before_embedding.tif,val,val,val,test,train
16,org16_wt2D_d16_LabA,org16_wt2D_d16_LabA.jpg,val,val,val,test,train
16,org16_wt2D_d16_LabB,org16_wt2D_d16_LabB.tif,val,val,val,test,train
16,org16_wt2D_d19_LabA,org16_wt2D_d19_LabA.jpg,val,val,val,test,train
16,org16_wt2D_d19_LabB,org16_wt2D_d19_LabB.tif,val,val,val,test,train
16,org16_wt2D_d22_LabA,org16_wt2D_d22_LabA.jpg,val,val,val,test,train
16,org16_wt2D_d22_LabB,org16_wt2D_d22_LabB.tif,val,val,val,test,train
16,org16_wt2D_d25_LabA,org16_wt2D_d25_LabA.jpg,val,val,val,test,train
16,org16_wt2D_d25_LabB,org16_wt2D_d25_LabB.tif,val,val,val,test,train
16,org16_wt2D_d30_LabA,org16_wt2D_d30_LabA.jpg,val,val,val,test,train
16,org16_wt2D_d30_LabB,org16_wt2D_d30_LabB.tif,val,val,val,test,train
17,org17_TH2-7_d02_LabA,org17_TH2-7_d02_LabA.jpg,test,train,train,train,val
17,org17_TH2-7_d02_LabB,org17_TH2-7_d02_LabB.tif,test,train,train,train,val
17,org17_TH2-7_d05_LabA,org17_TH2-7_d05_LabA.jpg,test,train,train,train,val
17,org17_TH2-7_d05_LabB,org17_TH2-7_d05_LabB.tif,test,train,train,train,val
17,org17_TH2-7_d08_LabA,org17_TH2-7_d08_LabA.jpg,test,train,train,train,val
17,org17_TH2-7_d08_LabB,org17_TH2-7_d08_LabB.tif,test,train,train,train,val
17,org17_TH2-7_d10_LabA,org17_TH2-7_d10_LabA.jpg,test,train,train,train,val
17,org17_TH2-7_d10_LabB,org17_TH2-7_d10_LabB.tif,test,train,train,train,val
17,org17_TH2-7_d12_LabA_after_embedding,org17_TH2-7_d12_LabA_after_embedding.jpg,test,train,train,train,val
17,org17_TH2-7_d12_LabA_before_embedding,org17_TH2-7_d12_LabA_before_embedding.jpg,test,train,train,train,val
17,org17_TH2-7_d12_LabB_after_embedding,org17_TH2-7_d12_LabB_after_embedding.tif,test,train,train,train,val
17,org17_TH2-7_d12_LabB_before_embedding,org17_TH2-7_d12_LabB_before_embedding.tif,test,train,train,train,val
17,org17_TH2-7_d16_LabA,org17_TH2-7_d16_LabA.jpg,test,train,train,train,val
17,org17_TH2-7_d16_LabB,org17_TH2-7_d16_LabB.tif,test,train,train,train,val
17,org17_TH2-7_d19_LabA,org17_TH2-7_d19_LabA.jpg,test,train,train,train,val
17,org17_TH2-7_d19_LabB,org17_TH2-7_d19_LabB.tif,test,train,train,train,val
17,org17_TH2-7_d22_LabA,org17_TH2-7_d22_LabA.jpg,test,train,train,train,val
17,org17_TH2-7_d22_LabB,org17_TH2-7_d22_LabB.tif,test,train,train,train,val
17,org17_TH2-7_d25_LabA,org17_TH2-7_d25_LabA.jpg,test,train,train,train,val
17,org17_TH2-7_d25_LabB,org17_TH2-7_d25_LabB.tif,test,train,train,train,val
17,org17_TH2-7_d30_LabA,org17_TH2-7_d30_LabA.jpg,test,train,train,train,val
17,org17_TH2-7_d30_LabB,org17_TH2-7_d30_LabB.tif,test,train,train,train,val
18,org18_TH2-7_d02_LabA,org18_TH2-7_d02_LabA.jpg,train,train,train,train,test
18,org18_TH2-7_d02_LabB,org18_TH2-7_d02_LabB.tif,train,train,train,train,test
18,org18_TH2-7_d05_LabA,org18_TH2-7_d05_LabA.jpg,train,train,train,train,test
18,org18_TH2-7_d05_LabB,org18_TH2-7_d05_LabB.tif,train,train,train,train,test
18,org18_TH2-7_d08_LabA,org18_TH2-7_d08_LabA.jpg,train,train,train,train,test
18,org18_TH2-7_d08_LabB,org18_TH2-7_d08_LabB.tif,train,train,train,train,test
18,org18_TH2-7_d10_LabA,org18_TH2-7_d10_LabA.jpg,train,train,train,train,test
18,org18_TH2-7_d10_LabB,org18_TH2-7_d10_LabB.tif,train,train,train,train,test
18,org18_TH2-7_d12_LabA_after_embedding,org18_TH2-7_d12_LabA_after_embedding.jpg,train,train,train,train,test
18,org18_TH2-7_d12_LabA_before_embedding,org18_TH2-7_d12_LabA_before_embedding.jpg,train,train,train,train,test
18,org18_TH2-7_d12_LabB_after_embedding,org18_TH2-7_d12_LabB_after_embedding.tif,train,train,train,train,test
18,org18_TH2-7_d12_LabB_before_embedding,org18_TH2-7_d12_LabB_before_embedding.tif,train,train,train,train,test
18,org18_TH2-7_d16_LabA,org18_TH2-7_d16_LabA.jpg,train,train,train,train,test
18,org18_TH2-7_d16_LabB,org18_TH2-7_d16_LabB.tif,train,train,train,train,test
18,org18_TH2-7_d19_LabA,org18_TH2-7_d19_LabA.jpg,train,train,train,train,test
18,org18_TH2-7_d19_LabB,org18_TH2-7_d19_LabB.tif,train,train,train,train,test
18,org18_TH2-7_d22_LabA,org18_TH2-7_d22_LabA.jpg,train,train,train,train,test
18,org18_TH2-7_d22_LabB,org18_TH2-7_d22_LabB.tif,train,train,train,train,test
18,org18_TH2-7_d25_LabA,org18_TH2-7_d25_LabA.jpg,train,train,train,train,test
18,org18_TH2-7_d25_LabB,org18_TH2-7_d25_LabB.tif,train,train,train,train,test
18,org18_TH2-7_d30_LabA,org18_TH2-7_d30_LabA.jpg,train,train,train,train,test
18,org18_TH2-7_d30_LabB,org18_TH2-7_d30_LabB.tif,train,train,train,train,test
19,org19_TH2-7_d02_LabA,org19_TH2-7_d02_LabA.jpg,train,train,train,test,train
19,org19_TH2-7_d02_LabB,org19_TH2-7_d02_LabB.tif,train,train,train,test,train
19,org19_TH2-7_d05_LabA,org19_TH2-7_d05_LabA.jpg,train,train,train,test,train
19,org19_TH2-7_d05_LabB,org19_TH2-7_d05_LabB.tif,train,train,train,test,train
19,org19_TH2-7_d08_LabA,org19_TH2-7_d08_LabA.jpg,train,train,train,test,train
19,org19_TH2-7_d08_LabB,org19_TH2-7_d08_LabB.tif,train,train,train,test,train
19,org19_TH2-7_d10_LabA,org19_TH2-7_d10_LabA.jpg,train,train,train,test,train
19,org19_TH2-7_d10_LabB,org19_TH2-7_d10_LabB.tif,train,train,train,test,train
19,org19_TH2-7_d12_LabA_after_embedding,org19_TH2-7_d12_LabA_after_embedding.jpg,train,train,train,test,train
19,org19_TH2-7_d12_LabA_before_embedding,org19_TH2-7_d12_LabA_before_embedding.jpg,train,train,train,test,train
19,org19_TH2-7_d12_LabB_after_embedding,org19_TH2-7_d12_LabB_after_embedding.tif,train,train,train,test,train
19,org19_TH2-7_d12_LabB_before_embedding,org19_TH2-7_d12_LabB_before_embedding.tif,train,train,train,test,train
19,org19_TH2-7_d16_LabA,org19_TH2-7_d16_LabA.jpg,train,train,train,test,train
19,org19_TH2-7_d16_LabB,org19_TH2-7_d16_LabB.tif,train,train,train,test,train
19,org19_TH2-7_d19_LabA,org19_TH2-7_d19_LabA.jpg,train,train,train,test,train
19,org19_TH2-7_d19_LabB,org19_TH2-7_d19_LabB.tif,train,train,train,test,train
19,org19_TH2-7_d22_LabA,org19_TH2-7_d22_LabA.jpg,train,train,train,test,train
19,org19_TH2-7_d22_LabB,org19_TH2-7_d22_LabB.tif,train,train,train,test,train
19,org19_TH2-7_d25_LabA,org19_TH2-7_d25_LabA.jpg,train,train,train,test,train
19,org19_TH2-7_d25_LabB,org19_TH2-7_d25_LabB.tif,train,train,train,test,train
19,org19_TH2-7_d30_LabA,org19_TH2-7_d30_LabA.jpg,train,train,train,test,train
19,org19_TH2-7_d30_LabB,org19_TH2-7_d30_LabB.tif,train,train,train,test,train
20,org20_TH2-7_d02_LabA,org20_TH2-7_d02_LabA.jpg,train,train,test,train,train
20,org20_TH2-7_d02_LabB,org20_TH2-7_d02_LabB.tif,train,train,test,train,train
20,org20_TH2-7_d05_LabA,org20_TH2-7_d05_LabA.jpg,train,train,test,train,train
20,org20_TH2-7_d05_LabB,org20_TH2-7_d05_LabB.tif,train,train,test,train,train
20,org20_TH2-7_d08_LabA,org20_TH2-7_d08_LabA.jpg,train,train,test,train,train
20,org20_TH2-7_d08_LabB,org20_TH2-7_d08_LabB.tif,train,train,test,train,train
20,org20_TH2-7_d10_LabA,org20_TH2-7_d10_LabA.jpg,train,train,test,train,train
20,org20_TH2-7_d10_LabB,org20_TH2-7_d10_LabB.tif,train,train,test,train,train
20,org20_TH2-7_d12_LabA_after_embedding,org20_TH2-7_d12_LabA_after_embedding.jpg,train,train,test,train,train
20,org20_TH2-7_d12_LabA_before_embedding,org20_TH2-7_d12_LabA_before_embedding.jpg,train,train,test,train,train
20,org20_TH2-7_d12_LabB_after_embedding,org20_TH2-7_d12_LabB_after_embedding.tif,train,train,test,train,train
20,org20_TH2-7_d12_LabB_before_embedding,org20_TH2-7_d12_LabB_before_embedding.tif,train,train,test,train,train
20,org20_TH2-7_d16_LabA,org20_TH2-7_d16_LabA.jpg,train,train,test,train,train
20,org20_TH2-7_d16_LabB,org20_TH2-7_d16_LabB.tif,train,train,test,train,train
20,org20_TH2-7_d19_LabA,org20_TH2-7_d19_LabA.jpg,train,train,test,train,train
20,org20_TH2-7_d19_LabB,org20_TH2-7_d19_LabB.tif,train,train,test,train,train
20,org20_TH2-7_d22_LabA,org20_TH2-7_d22_LabA.jpg,train,train,test,train,train
20,org20_TH2-7_d22_LabB,org20_TH2-7_d22_LabB.tif,train,train,test,train,train
20,org20_TH2-7_d25_LabA,org20_TH2-7_d25_LabA.jpg,train,train,test,train,train
20,org20_TH2-7_d25_LabB,org20_TH2-7_d25_LabB.tif,train,train,test,train,train
20,org20_TH2-7_d30_LabA,org20_TH2-7_d30_LabA.jpg,train,train,test,train,train
20,org20_TH2-7_d30_LabB,org20_TH2-7_d30_LabB.tif,train,train,test,train,train
21,org21_TH2-7_d02_LabA,org21_TH2-7_d02_LabA.jpg,test,train,train,train,val
21,org21_TH2-7_d02_LabB,org21_TH2-7_d02_LabB.tif,test,train,train,train,val
21,org21_TH2-7_d05_LabA,org21_TH2-7_d05_LabA.jpg,test,train,train,train,val
21,org21_TH2-7_d05_LabB,org21_TH2-7_d05_LabB.tif,test,train,train,train,val
21,org21_TH2-7_d08_LabA,org21_TH2-7_d08_LabA.jpg,test,train,train,train,val
21,org21_TH2-7_d08_LabB,org21_TH2-7_d08_LabB.tif,test,train,train,train,val
21,org21_TH2-7_d10_LabA,org21_TH2-7_d10_LabA.jpg,test,train,train,train,val
21,org21_TH2-7_d10_LabB,org21_TH2-7_d10_LabB.tif,test,train,train,train,val
21,org21_TH2-7_d12_LabA_after_embedding,org21_TH2-7_d12_LabA_after_embedding.jpg,test,train,train,train,val
21,org21_TH2-7_d12_LabA_before_embedding,org21_TH2-7_d12_LabA_before_embedding.jpg,test,train,train,train,val
21,org21_TH2-7_d12_LabB_after_embedding,org21_TH2-7_d12_LabB_after_embedding.tif,test,train,train,train,val
21,org21_TH2-7_d12_LabB_before_embedding,org21_TH2-7_d12_LabB_before_embedding.tif,test,train,train,train,val
21,org21_TH2-7_d16_LabA,org21_TH2-7_d16_LabA.jpg,test,train,train,train,val
21,org21_TH2-7_d16_LabB,org21_TH2-7_d16_LabB.tif,test,train,train,train,val
21,org21_TH2-7_d19_LabA,org21_TH2-7_d19_LabA.jpg,test,train,train,train,val
21,org21_TH2-7_d19_LabB,org21_TH2-7_d19_LabB.tif,test,train,train,train,val
21,org21_TH2-7_d22_LabA,org21_TH2-7_d22_LabA.jpg,test,train,train,train,val
21,org21_TH2-7_d22_LabB,org21_TH2-7_d22_LabB.tif,test,train,train,train,val
21,org21_TH2-7_d25_LabA,org21_TH2-7_d25_LabA.jpg,test,train,train,train,val
21,org21_TH2-7_d25_LabB,org21_TH2-7_d25_LabB.tif,test,train,train,train,val
21,org21_TH2-7_d30_LabA,org21_TH2-7_d30_LabA.jpg,test,train,train,train,val
21,org21_TH2-7_d30_LabB,org21_TH2-7_d30_LabB.tif,test,train,train,train,val
22,org22_TH2-7_d02_LabA,org22_TH2-7_d02_LabA.jpg,train,test,val,val,train
22,org22_TH2-7_d02_LabB,org22_TH2-7_d02_LabB.tif,train,test,val,val,train
22,org22_TH2-7_d05_LabA,org22_TH2-7_d05_LabA.jpg,train,test,val,val,train
22,org22_TH2-7_d05_LabB,org22_TH2-7_d05_LabB.tif,train,test,val,val,train
22,org22_TH2-7_d08_LabA,org22_TH2-7_d08_LabA.jpg,train,test,val,val,train
22,org22_TH2-7_d08_LabB,org22_TH2-7_d08_LabB.tif,train,test,val,val,train
22,org22_TH2-7_d10_LabA,org22_TH2-7_d10_LabA.jpg,train,test,val,val,train
22,org22_TH2-7_d10_LabB,org22_TH2-7_d10_LabB.tif,train,test,val,val,train
22,org22_TH2-7_d12_LabA_after_embedding,org22_TH2-7_d12_LabA_after_embedding.jpg,train,test,val,val,train
22,org22_TH2-7_d12_LabA_before_embedding,org22_TH2-7_d12_LabA_before_embedding.jpg,train,test,val,val,train
22,org22_TH2-7_d12_LabB_after_embedding,org22_TH2-7_d12_LabB_after_embedding.tif,train,test,val,val,train
22,org22_TH2-7_d12_LabB_before_embedding,org22_TH2-7_d12_LabB_before_embedding.tif,train,test,val,val,train
22,org22_TH2-7_d16_LabA,org22_TH2-7_d16_LabA.jpg,train,test,val,val,train
22,org22_TH2-7_d16_LabB,org22_TH2-7_d16_LabB.tif,train,test,val,val,train
22,org22_TH2-7_d19_LabA,org22_TH2-7_d19_LabA.jpg,train,test,val,val,train
22,org22_TH2-7_d19_LabB,org22_TH2-7_d19_LabB.tif,train,test,val,val,train
22,org22_TH2-7_d22_LabA,org22_TH2-7_d22_LabA.jpg,train,test,val,val,train
22,org22_TH2-7_d22_LabB,org22_TH2-7_d22_LabB.tif,train,test,val,val,train
22,org22_TH2-7_d25_LabA,org22_TH2-7_d25_LabA.jpg,train,test,val,val,train
22,org22_TH2-7_d25_LabB,org22_TH2-7_d25_LabB.tif,train,test,val,val,train
22,org22_TH2-7_d30_LabA,org22_TH2-7_d30_LabA.jpg,train,test,val,val,train
22,org22_TH2-7_d30_LabB,org22_TH2-7_d30_LabB.tif,train,test,val,val,train
23,org23_TH2-7_d02_LabA,org23_TH2-7_d02_LabA.jpg,val,test,train,train,train
23,org23_TH2-7_d02_LabB,org23_TH2-7_d02_LabB.tif,val,test,train,train,train
23,org23_TH2-7_d05_LabA,org23_TH2-7_d05_LabA.jpg,val,test,train,train,train
23,org23_TH2-7_d05_LabB,org23_TH2-7_d05_LabB.tif,val,test,train,train,train
23,org23_TH2-7_d08_LabA,org23_TH2-7_d08_LabA.jpg,val,test,train,train,train
23,org23_TH2-7_d08_LabB,org23_TH2-7_d08_LabB.tif,val,test,train,train,train
23,org23_TH2-7_d10_LabA,org23_TH2-7_d10_LabA.jpg,val,test,train,train,train
23,org23_TH2-7_d10_LabB,org23_TH2-7_d10_LabB.tif,val,test,train,train,train
23,org23_TH2-7_d12_LabA_after_embedding,org23_TH2-7_d12_LabA_after_embedding.jpg,val,test,train,train,train
23,org23_TH2-7_d12_LabA_before_embedding,org23_TH2-7_d12_LabA_before_embedding.jpg,val,test,train,train,train
23,org23_TH2-7_d12_LabB_after_embedding,org23_TH2-7_d12_LabB_after_embedding.tif,val,test,train,train,train
23,org23_TH2-7_d12_LabB_before_embedding,org23_TH2-7_d12_LabB_before_embedding.tif,val,test,train,train,train
23,org23_TH2-7_d16_LabA,org23_TH2-7_d16_LabA.jpg,val,test,train,train,train
23,org23_TH2-7_d16_LabB,org23_TH2-7_d16_LabB.tif,val,test,train,train,train
23,org23_TH2-7_d19_LabA,org23_TH2-7_d19_LabA.jpg,val,test,train,train,train
23,org23_TH2-7_d19_LabB,org23_TH2-7_d19_LabB.tif,val,test,train,train,train
23,org23_TH2-7_d22_LabA,org23_TH2-7_d22_LabA.jpg,val,test,train,train,train
23,org23_TH2-7_d22_LabB,org23_TH2-7_d22_LabB.tif,val,test,train,train,train
23,org23_TH2-7_d25_LabA,org23_TH2-7_d25_LabA.jpg,val,test,train,train,train
23,org23_TH2-7_d25_LabB,org23_TH2-7_d25_LabB.tif,val,test,train,train,train
23,org23_TH2-7_d30_LabA,org23_TH2-7_d30_LabA.jpg,val,test,train,train,train
23,org23_TH2-7_d30_LabB,org23_TH2-7_d30_LabB.tif,val,test,train,train,train
24,org24_TH2-7_d02_LabA,org24_TH2-7_d02_LabA.jpg,train,train,train,test,train
24,org24_TH2-7_d02_LabB,org24_TH2-7_d02_LabB.tif,train,train,train,test,train
24,org24_TH2-7_d05_LabA,org24_TH2-7_d05_LabA.jpg,train,train,train,test,train
24,org24_TH2-7_d05_LabB,org24_TH2-7_d05_LabB.tif,train,train,train,test,train
24,org24_TH2-7_d08_LabA,org24_TH2-7_d08_LabA.jpg,train,train,train,test,train
24,org24_TH2-7_d08_LabB,org24_TH2-7_d08_LabB.tif,train,train,train,test,train
24,org24_TH2-7_d10_LabA,org24_TH2-7_d10_LabA.jpg,train,train,train,test,train
24,org24_TH2-7_d10_LabB,org24_TH2-7_d10_LabB.tif,train,train,train,test,train
24,org24_TH2-7_d12_LabA_after_embedding,org24_TH2-7_d12_LabA_after_embedding.jpg,train,train,train,test,train
24,org24_TH2-7_d12_LabA_before_embedding,org24_TH2-7_d12_LabA_before_embedding.jpg,train,train,train,test,train
24,org24_TH2-7_d12_LabB_after_embedding,org24_TH2-7_d12_LabB_after_embedding.tif,train,train,train,test,train
24,org24_TH2-7_d12_LabB_before_embedding,org24_TH2-7_d12_LabB_before_embedding.tif,train,train,train,test,train
24,org24_TH2-7_d16_LabA,org24_TH2-7_d16_LabA.jpg,train,train,train,test,train
24,org24_TH2-7_d16_LabB,org24_TH2-7_d16_LabB.tif,train,train,train,test,train
24,org24_TH2-7_d19_LabA,org24_TH2-7_d19_LabA.jpg,train,train,train,test,train
24,org24_TH2-7_d19_LabB,org24_TH2-7_d19_LabB.tif,train,train,train,test,train
24,org24_TH2-7_d22_LabA,org24_TH2-7_d22_LabA.jpg,train,train,train,test,train
24,org24_TH2-7_d22_LabB,org24_TH2-7_d22_LabB.tif,train,train,train,test,train
24,org24_TH2-7_d25_LabA,org24_TH2-7_d25_LabA.jpg,train,train,train,test,train
24,org24_TH2-7_d25_LabB,org24_TH2-7_d25_LabB.tif,train,train,train,test,train
24,org24_TH2-7_d30_LabA,org24_TH2-7_d30_LabA.jpg,train,train,train,test,train
24,org24_TH2-7_d30_LabB,org24_TH2-7_d30_LabB.tif,train,train,train,test,train
25,org25_TH2-7_d02_LabA,org25_TH2-7_d02_LabA.jpg,train,train,train,test,train
25,org25_TH2-7_d02_LabB,org25_TH2-7_d02_LabB.tif,train,train,train,test,train
25,org25_TH2-7_d05_LabA,org25_TH2-7_d05_LabA.jpg,train,train,train,test,train
25,org25_TH2-7_d05_LabB,org25_TH2-7_d05_LabB.tif,train,train,train,test,train
25,org25_TH2-7_d08_LabA,org25_TH2-7_d08_LabA.jpg,train,train,train,test,train
25,org25_TH2-7_d08_LabB,org25_TH2-7_d08_LabB.tif,train,train,train,test,train
25,org25_TH2-7_d10_LabA,org25_TH2-7_d10_LabA.jpg,train,train,train,test,train
25,org25_TH2-7_d10_LabB,org25_TH2-7_d10_LabB.tif,train,train,train,test,train
25,org25_TH2-7_d12_LabA_after_embedding,org25_TH2-7_d12_LabA_after_embedding.jpg,train,train,train,test,train
25,org25_TH2-7_d12_LabA_before_embedding,org25_TH2-7_d12_LabA_before_embedding.jpg,train,train,train,test,train
25,org25_TH2-7_d12_LabB_after_embedding,org25_TH2-7_d12_LabB_after_embedding.tif,train,train,train,test,train
25,org25_TH2-7_d12_LabB_before_embedding,org25_TH2-7_d12_LabB_before_embedding.tif,train,train,train,test,train
25,org25_TH2-7_d16_LabA,org25_TH2-7_d16_LabA.jpg,train,train,train,test,train
25,org25_TH2-7_d16_LabB,org25_TH2-7_d16_LabB.tif,train,train,train,test,train
25,org25_TH2-7_d19_LabA,org25_TH2-7_d19_LabA.jpg,train,train,train,test,train
25,org25_TH2-7_d19_LabB,org25_TH2-7_d19_LabB.tif,train,train,train,test,train
25,org25_TH2-7_d22_LabA,org25_TH2-7_d22_LabA.jpg,train,train,train,test,train
25,org25_TH2-7_d22_LabB,org25_TH2-7_d22_LabB.tif,train,train,train,test,train
25,org25_TH2-7_d25_LabA,org25_TH2-7_d25_LabA.jpg,train,train,train,test,train
25,org25_TH2-7_d25_LabB,org25_TH2-7_d25_LabB.tif,train,train,train,test,train
25,org25_TH2-7_d30_LabA,org25_TH2-7_d30_LabA.jpg,train,train,train,test,train
25,org25_TH2-7_d30_LabB,org25_TH2-7_d30_LabB.tif,train,train,train,test,train
26,org26_TH2-7_d02_LabA,org26_TH2-7_d02_LabA.jpg,train,test,val,train,train
26,org26_TH2-7_d02_LabB,org26_TH2-7_d02_LabB.tif,train,test,val,train,train
26,org26_TH2-7_d05_LabA,org26_TH2-7_d05_LabA.jpg,train,test,val,train,train
26,org26_TH2-7_d05_LabB,org26_TH2-7_d05_LabB.tif,train,test,val,train,train
26,org26_TH2-7_d08_LabA,org26_TH2-7_d08_LabA.jpg,train,test,val,train,train
26,org26_TH2-7_d08_LabB,org26_TH2-7_d08_LabB.tif,train,test,val,train,train
26,org26_TH2-7_d10_LabA,org26_TH2-7_d10_LabA.jpg,train,test,val,train,train
26,org26_TH2-7_d10_LabB,org26_TH2-7_d10_LabB.tif,train,test,val,train,train
26,org26_TH2-7_d12_LabA_after_embedding,org26_TH2-7_d12_LabA_after_embedding.jpg,train,test,val,train,train
26,org26_TH2-7_d12_LabA_before_embedding,org26_TH2-7_d12_LabA_before_embedding.jpg,train,test,val,train,train
26,org26_TH2-7_d12_LabB_after_embedding,org26_TH2-7_d12_LabB_after_embedding.tif,train,test,val,train,train
26,org26_TH2-7_d12_LabB_before_embedding,org26_TH2-7_d12_LabB_before_embedding.tif,train,test,val,train,train
26,org26_TH2-7_d16_LabA,org26_TH2-7_d16_LabA.jpg,train,test,val,train,train
26,org26_TH2-7_d16_LabB,org26_TH2-7_d16_LabB.tif,train,test,val,train,train
26,org26_TH2-7_d19_LabA,org26_TH2-7_d19_LabA.jpg,train,test,val,train,train
26,org26_TH2-7_d19_LabB,org26_TH2-7_d19_LabB.tif,train,test,val,train,train
26,org26_TH2-7_d22_LabA,org26_TH2-7_d22_LabA.jpg,train,test,val,train,train
26,org26_TH2-7_d22_LabB,org26_TH2-7_d22_LabB.tif,train,test,val,train,train
26,org26_TH2-7_d25_LabA,org26_TH2-7_d25_LabA.jpg,train,test,val,train,train
26,org26_TH2-7_d25_LabB,org26_TH2-7_d25_LabB.tif,train,test,val,train,train
26,org26_TH2-7_d30_LabA,org26_TH2-7_d30_LabA.jpg,train,test,val,train,train
26,org26_TH2-7_d30_LabB,org26_TH2-7_d30_LabB.tif,train,test,val,train,train
27,org27_TH2-7_d02_LabA,org27_TH2-7_d02_LabA.jpg,val,train,val,train,test
27,org27_TH2-7_d02_LabB,org27_TH2-7_d02_LabB.tif,val,train,val,train,test
27,org27_TH2-7_d05_LabA,org27_TH2-7_d05_LabA.jpg,val,train,val,train,test
